WHOREGION,COUNTRY_CODE,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,SPEC_PROCESSED_NB,INF_A,INF_B,INF_ALL,RSV
AFR,BFA,2022-12-26,2022,52,23.0,,0.0,,
AFR,BFA,2023-01-02,2023,1,28.0,1.0,1.0,2.0,
AFR,BFA,2023-01-09,2023,2,38.0,,3.0,3.0,
AFR,BFA,2023-01-16,2023,3,29.0,,4.0,4.0,
AFR,BFA,2023-01-23,2023,4,33.0,,4.0,4.0,
AFR,BFA,2023-01-30,2023,5,30.0,,2.0,2.0,
AFR,BFA,2023-02-06,2023,6,27.0,4.0,1.0,5.0,
AFR,BFA,2023-02-13,2023,7,44.0,5.0,3.0,8.0,
AFR,BFA,2023-02-20,2023,8,38.0,11.0,2.0,13.0,
AFR,BFA,2023-02-27,2023,9,57.0,23.0,0.0,23.0,
AFR,BFA,2023-03-06,2023,10,39.0,11.0,1.0,12.0,
AFR,BFA,2023-03-13,2023,11,54.0,32.0,1.0,33.0,
AFR,BFA,2023-03-20,2023,12,43.0,9.0,0.0,9.0,
AFR,BFA,2023-03-27,2023,13,40.0,6.0,0.0,6.0,
AFR,BFA,2023-04-03,2023,14,37.0,3.0,0.0,3.0,
AFR,BFA,2023-04-10,2023,15,27.0,,0.0,,
AFR,BFA,2023-04-17,2023,16,45.0,,0.0,,
AFR,BFA,2023-04-24,2023,17,39.0,,0.0,,
AFR,BFA,2023-05-01,2023,18,48.0,,0.0,,
AFR,BFA,2023-05-08,2023,19,49.0,,0.0,,
AFR,BFA,2023-05-15,2023,20,28.0,,0.0,,
AFR,BFA,2023-05-22,2023,21,38.0,,0.0,,
AFR,BFA,2023-05-29,2023,22,39.0,,0.0,,
AFR,BFA,2023-06-05,2023,23,39.0,,0.0,,
AFR,BFA,2023-06-12,2023,24,29.0,,0.0,,
AFR,BFA,2023-06-19,2023,25,31.0,,0.0,,
AFR,BFA,2023-06-26,2023,26,27.0,,0.0,,
AFR,BFA,2023-07-03,2023,27,27.0,,0.0,,
AFR,BFA,2023-07-10,2023,28,31.0,,0.0,,
AFR,BFA,2023-07-17,2023,29,27.0,,0.0,,
AFR,BFA,2023-07-24,2023,30,28.0,1.0,0.0,1.0,
AFR,BFA,2023-07-31,2023,31,21.0,,0.0,,
AFR,BFA,2023-08-07,2023,32,33.0,1.0,0.0,1.0,
AFR,BFA,2023-08-14,2023,33,45.0,,0.0,,
AFR,BFA,2023-08-21,2023,34,35.0,,0.0,,
AFR,BFA,2023-08-28,2023,35,38.0,,0.0,,
AFR,BFA,2023-09-04,2023,36,54.0,,0.0,,
AFR,BFA,2023-09-11,2023,37,46.0,5.0,0.0,5.0,
AFR,BFA,2023-09-18,2023,38,50.0,2.0,0.0,2.0,
AFR,BFA,2023-09-25,2023,39,75.0,12.0,0.0,12.0,
AFR,BFA,2023-10-02,2023,40,68.0,23.0,1.0,24.0,
AFR,BFA,2023-10-09,2023,41,96.0,27.0,0.0,27.0,
AFR,BFA,2023-10-16,2023,42,65.0,11.0,0.0,11.0,
AFR,BFA,2023-10-23,2023,43,46.0,12.0,0.0,12.0,
AFR,BFA,2023-10-30,2023,44,60.0,6.0,0.0,6.0,
AFR,BFA,2023-11-06,2023,45,59.0,6.0,0.0,6.0,
AFR,BFA,2023-11-13,2023,46,96.0,3.0,0.0,3.0,
AFR,BFA,2023-11-20,2023,47,67.0,4.0,0.0,4.0,
AFR,BFA,2023-11-27,2023,48,94.0,5.0,0.0,5.0,
AFR,BFA,2023-12-04,2023,49,75.0,5.0,0.0,5.0,
AFR,BFA,2023-12-11,2023,50,56.0,4.0,0.0,4.0,
AFR,BFA,2023-12-18,2023,51,64.0,,1.0,1.0,
AFR,BFA,2023-12-25,2023,52,64.0,4.0,1.0,5.0,
AFR,BFA,2024-01-01,2024,1,25.0,3.0,0.0,3.0,
AFR,BFA,2024-01-08,2024,2,81.0,6.0,1.0,7.0,
AFR,BFA,2024-01-15,2024,3,71.0,2.0,1.0,3.0,
AFR,BFA,2024-01-22,2024,4,70.0,2.0,2.0,4.0,
AFR,BFA,2024-01-29,2024,5,108.0,3.0,0.0,3.0,
AFR,BFA,2024-02-05,2024,6,74.0,2.0,0.0,2.0,
AFR,BFA,2024-02-12,2024,7,55.0,1.0,1.0,2.0,
AFR,BFA,2024-02-19,2024,8,76.0,,2.0,2.0,
AFR,BFA,2024-02-26,2024,9,67.0,3.0,0.0,3.0,
AFR,BFA,2024-03-04,2024,10,77.0,3.0,3.0,6.0,
AFR,BFA,2024-03-11,2024,11,92.0,4.0,6.0,10.0,
AFR,BFA,2024-03-18,2024,12,68.0,,5.0,5.0,
AFR,BFA,2024-03-25,2024,13,69.0,1.0,1.0,2.0,
AFR,BFA,2024-04-01,2024,14,55.0,,1.0,1.0,
AFR,BFA,2024-04-08,2024,15,41.0,,1.0,1.0,
AFR,BFA,2024-04-15,2024,16,49.0,,1.0,1.0,
AFR,BFA,2024-04-22,2024,17,19.0,1.0,0.0,1.0,
AFR,BFA,2024-04-29,2024,18,43.0,2.0,0.0,2.0,
AFR,BFA,2024-05-06,2024,19,35.0,1.0,0.0,1.0,
AFR,BFA,2024-05-13,2024,20,33.0,,0.0,,
AFR,BFA,2024-05-20,2024,21,39.0,,0.0,,
AFR,BFA,2024-05-27,2024,22,48.0,,0.0,,
AFR,BFA,2024-06-03,2024,23,65.0,,0.0,,
AFR,BFA,2024-06-10,2024,24,32.0,1.0,0.0,1.0,
AFR,BFA,2024-06-17,2024,25,26.0,,0.0,,
AFR,BFA,2024-06-24,2024,26,37.0,,0.0,,
AFR,BFA,2024-07-01,2024,27,34.0,1.0,0.0,1.0,
AFR,BFA,2024-07-08,2024,28,46.0,1.0,0.0,1.0,
AFR,BFA,2024-07-15,2024,29,44.0,,0.0,,
AFR,BFA,2024-07-22,2024,30,39.0,8.0,1.0,9.0,
AFR,BFA,2024-07-29,2024,31,19.0,5.0,0.0,5.0,
AFR,BFA,2024-08-05,2024,32,50.0,6.0,2.0,8.0,
AFR,BFA,2024-08-12,2024,33,54.0,17.0,0.0,17.0,
AFR,BFA,2024-08-19,2024,34,52.0,9.0,7.0,16.0,
AFR,BFA,2024-08-26,2024,35,62.0,5.0,1.0,6.0,
AFR,BFA,2024-09-02,2024,36,37.0,11.0,2.0,13.0,
AFR,BFA,2024-09-09,2024,37,57.0,13.0,1.0,14.0,
AFR,BFA,2024-09-16,2024,38,49.0,15.0,1.0,16.0,
AFR,BFA,2024-09-23,2024,39,68.0,18.0,7.0,25.0,
AFR,BFA,2024-09-30,2024,40,67.0,9.0,3.0,12.0,
AFR,BFA,2024-10-07,2024,41,63.0,7.0,8.0,15.0,
AFR,BFA,2024-10-14,2024,42,68.0,9.0,2.0,11.0,
AFR,BFA,2024-10-21,2024,43,72.0,7.0,7.0,14.0,
AFR,BFA,2024-10-28,2024,44,17.0,2.0,1.0,3.0,
AFR,BFA,2024-11-04,2024,45,19.0,1.0,0.0,1.0,
AFR,BFA,2024-11-11,2024,46,41.0,3.0,5.0,8.0,
AFR,BFA,2024-11-18,2024,47,32.0,,1.0,1.0,
AFR,BFA,2024-11-25,2024,48,45.0,2.0,1.0,3.0,
AFR,BFA,2024-12-02,2024,49,52.0,1.0,3.0,4.0,
AFR,BFA,2024-12-09,2024,50,59.0,3.0,4.0,7.0,
AFR,BFA,2024-12-16,2024,51,66.0,2.0,2.0,4.0,
AFR,BFA,2024-12-23,2024,52,43.0,2.0,2.0,4.0,
AFR,BFA,2024-12-30,2025,1,39.0,,1.0,1.0,
AFR,BFA,2025-01-06,2025,2,57.0,4.0,4.0,8.0,
AFR,BFA,2025-01-13,2025,3,33.0,1.0,3.0,4.0,
AFR,BFA,2025-01-20,2025,4,33.0,,3.0,3.0,
AFR,BFA,2025-01-27,2025,5,42.0,,3.0,3.0,
AFR,BFA,2025-02-03,2025,6,41.0,1.0,2.0,3.0,
AFR,BFA,2025-02-10,2025,7,81.0,,2.0,2.0,
AFR,BFA,2025-02-17,2025,8,57.0,4.0,3.0,7.0,
AFR,BFA,2025-02-24,2025,9,39.0,,5.0,5.0,
AFR,BFA,2025-03-03,2025,10,43.0,4.0,4.0,8.0,
AFR,BFA,2025-03-10,2025,11,51.0,,1.0,1.0,
AFR,BFA,2025-03-17,2025,12,41.0,1.0,0.0,1.0,
AFR,BFA,2025-03-24,2025,13,35.0,,0.0,,
AFR,BFA,2025-03-31,2025,14,35.0,,0.0,,
AFR,BFA,2025-04-07,2025,15,33.0,,0.0,,
AFR,BFA,2025-04-14,2025,16,34.0,1.0,0.0,1.0,
AFR,BFA,2025-04-21,2025,17,26.0,1.0,0.0,1.0,
AFR,BFA,2025-04-28,2025,18,24.0,,0.0,,
AFR,BFA,2025-05-05,2025,19,31.0,,0.0,,
AFR,BFA,2025-05-12,2025,20,21.0,,0.0,,
AFR,BFA,2025-05-19,2025,21,17.0,2.0,0.0,2.0,
AFR,BFA,2025-05-26,2025,22,25.0,1.0,0.0,1.0,
AFR,BFA,2025-06-02,2025,23,22.0,,0.0,,
AFR,BFA,2025-06-09,2025,24,18.0,1.0,0.0,1.0,
AFR,BFA,2025-06-16,2025,25,12.0,,0.0,,
AFR,BFA,2025-06-23,2025,26,16.0,,0.0,,
AFR,BFA,2025-06-30,2025,27,15.0,1.0,0.0,1.0,
AFR,BFA,2025-07-07,2025,28,13.0,1.0,0.0,1.0,
AFR,BFA,2025-07-14,2025,29,26.0,3.0,0.0,3.0,
AFR,BFA,2025-07-21,2025,30,13.0,2.0,0.0,2.0,
AFR,BFA,2025-07-28,2025,31,34.0,8.0,1.0,9.0,
AFR,BFA,2025-08-04,2025,32,20.0,1.0,0.0,1.0,
AFR,BFA,2025-08-11,2025,33,27.0,3.0,0.0,3.0,
AFR,BFA,2025-08-18,2025,34,28.0,4.0,0.0,4.0,
AFR,BFA,2025-08-25,2025,35,35.0,7.0,0.0,7.0,
AFR,BFA,2025-09-01,2025,36,30.0,2.0,0.0,2.0,
AFR,BFA,2025-09-08,2025,37,57.0,19.0,0.0,19.0,
AFR,BFA,2025-09-15,2025,38,63.0,11.0,0.0,11.0,
AFR,BFA,2025-09-22,2025,39,84.0,22.0,0.0,22.0,
AFR,BFA,2025-09-29,2025,40,91.0,19.0,0.0,19.0,
AFR,BFA,2025-10-06,2025,41,88.0,24.0,0.0,24.0,
AFR,BFA,2025-10-13,2025,42,90.0,25.0,0.0,25.0,
AFR,BFA,2025-10-20,2025,43,118.0,30.0,0.0,30.0,
AFR,BFA,2025-10-27,2025,44,85.0,19.0,0.0,19.0,
AFR,BFA,2025-11-03,2025,45,51.0,14.0,0.0,14.0,
AFR,BFA,2025-11-10,2025,46,48.0,9.0,0.0,9.0,
AFR,BFA,2025-11-17,2025,47,41.0,14.0,0.0,14.0,
AFR,BFA,2025-11-24,2025,48,30.0,13.0,0.0,13.0,
AFR,BFA,2025-12-01,2025,49,51.0,30.0,1.0,31.0,
AFR,BFA,2025-12-08,2025,50,46.0,8.0,0.0,8.0,
AFR,BFA,2025-12-15,2025,51,26.0,8.0,1.0,9.0,
AFR,BFA,2025-12-22,2025,52,21.0,5.0,1.0,6.0,
AFR,BFA,2025-12-29,2026,1,22.0,2.0,0.0,2.0,
AFR,BFA,2026-01-05,2026,2,28.0,4.0,1.0,5.0,
AFR,BFA,2026-01-12,2026,3,22.0,3.0,2.0,5.0,
AFR,BFA,2026-01-19,2026,4,26.0,5.0,1.0,6.0,
AFR,BFA,2026-01-26,2026,5,27.0,,1.0,1.0,
AFR,BFA,2026-02-02,2026,6,34.0,,2.0,2.0,
AFR,BFA,2026-02-09,2026,7,35.0,,1.0,1.0,
AFR,BFA,2026-02-16,2026,8,41.0,1.0,5.0,6.0,
AFR,BFA,2026-02-23,2026,9,48.0,2.0,11.0,13.0,
AFR,BFA,2026-03-02,2026,10,42.0,,12.0,12.0,
AFR,BFA,2026-03-09,2026,11,22.0,1.0,8.0,9.0,
AFR,BFA,2026-03-16,2026,12,40.0,,17.0,17.0,
AFR,BFA,2026-03-23,2026,13,23.0,,10.0,10.0,
AFR,BFA,2026-03-30,2026,14,50.0,3.0,11.0,14.0,
AFR,BFA,2026-04-06,2026,15,44.0,1.0,6.0,7.0,
AFR,BFA,2026-04-13,2026,16,27.0,,7.0,7.0,
AFR,BFA,2026-04-20,2026,17,32.0,,8.0,8.0,
AFR,BFA,2026-04-27,2026,18,25.0,,6.0,6.0,
AFR,BFA,2026-05-04,2026,19,37.0,1.0,0.0,1.0,
AFR,BFA,2026-05-11,2026,20,38.0,,1.0,1.0,
AFR,BFA,2026-05-18,2026,21,24.0,,0.0,,
AFR,BFA,2026-05-25,2026,22,28.0,,0.0,,
AFR,BFA,2026-06-01,2026,23,26.0,,1.0,1.0,
AFR,BFA,2026-06-08,2026,24,23.0,,1.0,1.0,
AFR,BFA,2026-06-15,2026,25,26.0,,0.0,,
AFR,BFA,2026-06-22,2026,26,16.0,,0.0,,
AFR,BFA,2026-06-29,2026,27,21.0,,0.0,,
AFR,BFA,2026-07-06,2026,28,20.0,,0.0,,
AFR,BFA,2026-07-13,2026,29,30.0,2.0,1.0,3.0,
AFR,BFA,2026-07-20,2026,30,27.0,1.0,0.0,1.0,
AFR,BFA,2026-07-27,2026,31,28.0,6.0,0.0,6.0,
AFR,BFA,2026-08-03,2026,32,72.0,22.0,1.0,23.0,
AFR,BFA,2026-08-10,2026,33,25.0,16.0,1.0,17.0,
AFR,BFA,2026-08-17,2026,34,57.0,29.0,1.0,30.0,
AFR,BFA,2026-08-24,2026,35,51.0,16.0,0.0,16.0,
AFR,BFA,2026-08-31,2026,36,41.0,21.0,2.0,23.0,
AFR,CAF,2015-01-05,2015,2,6.0,0.0,0.0,,
AFR,CAF,2015-01-12,2015,3,28.0,0.0,1.0,1.0,
AFR,CAF,2015-01-19,2015,4,49.0,0.0,1.0,1.0,
AFR,CAF,2016-01-04,2016,1,1.0,0.0,,,
AFR,CAF,2016-01-11,2016,2,36.0,0.0,,,
AFR,CAF,2016-01-18,2016,3,23.0,0.0,,,
AFR,CAF,2016-01-25,2016,4,40.0,0.0,,,
AFR,CAF,2016-02-01,2016,5,27.0,0.0,,,
AFR,CAF,2016-02-08,2016,6,46.0,0.0,,,
AFR,CAF,2016-02-15,2016,7,18.0,0.0,,,
AFR,CAF,2016-02-22,2016,8,34.0,0.0,,,
AFR,CAF,2016-02-29,2016,9,1.0,0.0,,,
AFR,CAF,2016-03-07,2016,10,20.0,0.0,,,
AFR,CAF,2016-03-14,2016,11,28.0,0.0,,,
AFR,CAF,2016-03-21,2016,12,30.0,0.0,,,
AFR,CAF,2016-03-28,2016,13,21.0,0.0,,,
AFR,CAF,2016-04-04,2016,14,48.0,0.0,,,
AFR,CAF,2016-04-11,2016,15,24.0,0.0,,,
AFR,CAF,2016-04-18,2016,16,28.0,0.0,,,
AFR,CAF,2016-04-25,2016,17,31.0,0.0,,,
AFR,CAF,2016-05-02,2016,18,0.0,0.0,,,
AFR,CAF,2016-05-09,2016,19,29.0,0.0,,,
AFR,CAF,2016-05-16,2016,20,35.0,0.0,,,
AFR,CAF,2016-05-23,2016,21,54.0,0.0,,,
AFR,CAF,2016-05-30,2016,22,22.0,0.0,,,
AFR,CAF,2016-06-06,2016,23,45.0,2.0,,2.0,
AFR,CAF,2016-06-13,2016,24,23.0,1.0,,1.0,
AFR,CAF,2016-06-20,2016,25,40.0,5.0,,5.0,
AFR,CAF,2016-06-27,2016,26,33.0,3.0,,3.0,
AFR,CAF,2016-07-04,2016,27,23.0,8.0,,8.0,
AFR,CAF,2016-07-11,2016,28,23.0,8.0,,8.0,
AFR,CAF,2016-07-18,2016,29,35.0,21.0,,21.0,
AFR,CAF,2016-07-25,2016,30,79.0,47.0,,47.0,
AFR,CAF,2016-08-01,2016,31,41.0,18.0,,18.0,
AFR,CAF,2016-08-08,2016,32,52.0,28.0,1.0,29.0,
AFR,CAF,2016-08-15,2016,33,25.0,9.0,,9.0,
AFR,CAF,2016-08-22,2016,34,38.0,3.0,,3.0,
AFR,CAF,2016-08-29,2016,35,29.0,4.0,,4.0,
AFR,CAF,2016-09-05,2016,36,65.0,1.0,1.0,2.0,
AFR,CAF,2016-09-12,2016,37,47.0,1.0,,1.0,
AFR,CAF,2016-09-19,2016,38,37.0,2.0,,2.0,
AFR,CAF,2016-09-26,2016,39,40.0,0.0,1.0,1.0,
AFR,CAF,2016-10-03,2016,40,30.0,0.0,3.0,3.0,
AFR,CAF,2016-10-10,2016,41,31.0,0.0,,,
AFR,CAF,2016-10-17,2016,42,29.0,0.0,,,
AFR,CAF,2016-10-24,2016,43,39.0,0.0,2.0,2.0,
AFR,CAF,2016-10-31,2016,44,41.0,0.0,7.0,7.0,
AFR,CAF,2016-11-07,2016,45,16.0,0.0,3.0,3.0,
AFR,CAF,2016-11-14,2016,46,0.0,0.0,,,
AFR,CAF,2016-11-21,2016,47,67.0,0.0,4.0,4.0,
AFR,CAF,2016-11-28,2016,48,3.0,0.0,,,
AFR,CAF,2016-12-05,2016,49,53.0,0.0,2.0,2.0,
AFR,CAF,2016-12-12,2016,50,13.0,0.0,,,
AFR,CAF,2016-12-19,2016,51,51.0,0.0,16.0,16.0,
AFR,CAF,2016-12-26,2016,52,26.0,0.0,,,
AFR,CAF,2017-01-02,2017,1,40.0,0.0,1.0,1.0,0.0
AFR,CAF,2017-01-09,2017,2,10.0,0.0,0.0,,0.0
AFR,CAF,2017-01-16,2017,3,6.0,0.0,0.0,,0.0
AFR,CAF,2017-01-23,2017,4,61.0,0.0,0.0,,0.0
AFR,CAF,2017-01-30,2017,5,11.0,0.0,1.0,1.0,0.0
AFR,CAF,2017-02-06,2017,6,44.0,0.0,0.0,,0.0
AFR,CAF,2017-02-13,2017,7,24.0,0.0,0.0,,0.0
AFR,CAF,2017-02-20,2017,8,49.0,0.0,0.0,,0.0
AFR,CAF,2017-02-27,2017,9,13.0,0.0,0.0,,0.0
AFR,CAF,2017-03-06,2017,10,31.0,0.0,0.0,,2.0
AFR,CAF,2017-03-13,2017,11,14.0,0.0,0.0,,1.0
AFR,CAF,2017-03-20,2017,12,69.0,0.0,0.0,,0.0
AFR,CAF,2017-03-27,2017,13,14.0,0.0,0.0,,0.0
AFR,CAF,2017-04-03,2017,14,24.0,0.0,0.0,,0.0
AFR,CAF,2017-04-10,2017,15,35.0,0.0,0.0,,4.0
AFR,CAF,2017-04-17,2017,16,45.0,0.0,0.0,,0.0
AFR,CAF,2017-04-24,2017,17,54.0,0.0,0.0,,0.0
AFR,CAF,2017-05-01,2017,18,14.0,0.0,0.0,,1.0
AFR,CAF,2017-05-08,2017,19,8.0,0.0,0.0,,0.0
AFR,CAF,2017-05-15,2017,20,50.0,0.0,0.0,,2.0
AFR,CAF,2017-05-22,2017,21,33.0,0.0,0.0,,3.0
AFR,CAF,2017-05-29,2017,22,31.0,0.0,0.0,,4.0
AFR,CAF,2017-06-05,2017,23,39.0,0.0,0.0,,1.0
AFR,CAF,2017-06-12,2017,24,70.0,0.0,0.0,,14.0
AFR,CAF,2017-06-19,2017,25,45.0,0.0,0.0,,25.0
AFR,CAF,2017-06-26,2017,26,29.0,0.0,0.0,,11.0
AFR,CAF,2017-07-03,2017,27,17.0,0.0,0.0,,11.0
AFR,CAF,2017-07-10,2017,28,55.0,0.0,0.0,,11.0
AFR,CAF,2017-07-17,2017,29,30.0,0.0,0.0,,24.0
AFR,CAF,2017-07-24,2017,30,51.0,0.0,1.0,1.0,23.0
AFR,CAF,2017-07-31,2017,31,4.0,0.0,0.0,,4.0
AFR,CAF,2017-08-07,2017,32,35.0,0.0,0.0,,26.0
AFR,CAF,2017-08-14,2017,33,37.0,0.0,0.0,,11.0
AFR,CAF,2017-08-21,2017,34,58.0,0.0,5.0,5.0,8.0
AFR,CAF,2017-08-28,2017,35,12.0,0.0,3.0,3.0,0.0
AFR,CAF,2017-09-04,2017,36,54.0,0.0,10.0,10.0,1.0
AFR,CAF,2017-09-11,2017,37,65.0,0.0,20.0,20.0,0.0
AFR,CAF,2017-09-18,2017,38,6.0,0.0,1.0,1.0,0.0
AFR,CAF,2017-09-25,2017,39,50.0,0.0,22.0,22.0,1.0
AFR,CAF,2017-10-02,2017,40,13.0,0.0,4.0,4.0,0.0
AFR,CAF,2017-10-09,2017,41,63.0,0.0,15.0,15.0,0.0
AFR,CAF,2017-10-16,2017,42,34.0,0.0,7.0,7.0,0.0
AFR,CAF,2017-10-23,2017,43,25.0,1.0,5.0,6.0,1.0
AFR,CAF,2017-10-30,2017,44,30.0,0.0,6.0,6.0,1.0
AFR,CAF,2017-11-06,2017,45,17.0,0.0,2.0,2.0,0.0
AFR,CAF,2017-11-13,2017,46,48.0,0.0,2.0,2.0,1.0
AFR,CAF,2017-11-20,2017,47,43.0,1.0,1.0,2.0,5.0
AFR,CAF,2017-11-27,2017,48,14.0,0.0,1.0,1.0,0.0
AFR,CAF,2017-12-04,2017,49,8.0,0.0,0.0,,0.0
AFR,CAF,2017-12-11,2017,50,92.0,0.0,0.0,,1.0
AFR,CAF,2017-12-18,2017,51,55.0,0.0,0.0,,0.0
AFR,CAF,2018-01-01,2018,1,18.0,0.0,0.0,,0.0
AFR,CAF,2018-01-08,2018,2,47.0,1.0,1.0,2.0,0.0
AFR,CAF,2018-01-15,2018,3,34.0,0.0,0.0,,0.0
AFR,CAF,2018-01-22,2018,4,68.0,2.0,0.0,2.0,0.0
AFR,CAF,2018-01-29,2018,5,13.0,0.0,0.0,,0.0
AFR,CAF,2018-02-05,2018,6,42.0,0.0,0.0,,0.0
AFR,CAF,2018-02-12,2018,7,37.0,0.0,0.0,,0.0
AFR,CAF,2018-02-19,2018,8,47.0,1.0,0.0,1.0,0.0
AFR,CAF,2018-02-26,2018,9,9.0,0.0,0.0,,0.0
AFR,CAF,2018-03-05,2018,10,23.0,1.0,0.0,1.0,0.0
AFR,CAF,2018-03-12,2018,11,49.0,2.0,0.0,2.0,2.0
AFR,CAF,2018-03-19,2018,12,54.0,0.0,0.0,,0.0
AFR,CAF,2018-03-26,2018,13,30.0,0.0,0.0,,0.0
AFR,CAF,2018-04-02,2018,14,13.0,0.0,0.0,,0.0
AFR,CAF,2018-04-09,2018,15,44.0,3.0,0.0,3.0,1.0
AFR,CAF,2018-04-16,2018,16,17.0,0.0,0.0,,0.0
AFR,CAF,2018-04-23,2018,17,41.0,20.0,0.0,20.0,0.0
AFR,CAF,2018-04-30,2018,18,8.0,0.0,0.0,,0.0
AFR,CAF,2018-05-07,2018,19,11.0,0.0,0.0,,0.0
AFR,CAF,2018-05-14,2018,20,64.0,0.0,0.0,,3.0
AFR,CAF,2018-05-21,2018,21,46.0,3.0,0.0,3.0,0.0
AFR,CAF,2018-05-28,2018,22,9.0,0.0,0.0,,0.0
AFR,CAF,2018-06-04,2018,23,35.0,4.0,0.0,4.0,0.0
AFR,CAF,2018-06-11,2018,24,27.0,0.0,0.0,,0.0
AFR,CAF,2018-06-18,2018,25,35.0,2.0,0.0,2.0,0.0
AFR,CAF,2018-06-25,2018,26,32.0,1.0,0.0,1.0,1.0
AFR,CAF,2018-07-02,2018,27,13.0,1.0,0.0,1.0,0.0
AFR,CAF,2018-07-09,2018,28,14.0,6.0,0.0,6.0,0.0
AFR,CAF,2018-07-16,2018,29,27.0,12.0,0.0,12.0,0.0
AFR,CAF,2018-07-23,2018,30,51.0,16.0,0.0,16.0,0.0
AFR,CAF,2018-07-30,2018,31,7.0,5.0,0.0,5.0,0.0
AFR,CAF,2018-08-06,2018,32,40.0,13.0,0.0,13.0,0.0
AFR,CAF,2018-08-13,2018,33,29.0,3.0,0.0,3.0,1.0
AFR,CAF,2018-08-20,2018,34,45.0,10.0,0.0,10.0,0.0
AFR,CAF,2018-08-27,2018,35,20.0,4.0,0.0,4.0,0.0
AFR,CAF,2018-09-03,2018,36,18.0,8.0,0.0,8.0,0.0
AFR,CAF,2018-09-10,2018,37,38.0,14.0,0.0,14.0,0.0
AFR,CAF,2018-09-17,2018,38,15.0,1.0,0.0,1.0,2.0
AFR,CAF,2018-09-24,2018,39,54.0,13.0,0.0,13.0,0.0
AFR,CAF,2018-10-01,2018,40,16.0,1.0,0.0,1.0,3.0
AFR,CAF,2018-10-08,2018,41,38.0,9.0,0.0,9.0,3.0
AFR,CAF,2018-10-15,2018,42,38.0,0.0,0.0,,1.0
AFR,CAF,2018-10-22,2018,43,49.0,18.0,0.0,18.0,13.0
AFR,CAF,2018-10-29,2018,44,7.0,1.0,0.0,1.0,6.0
AFR,CAF,2018-11-05,2018,45,19.0,1.0,0.0,1.0,9.0
AFR,CAF,2018-11-12,2018,46,30.0,0.0,0.0,,18.0
AFR,CAF,2018-11-19,2018,47,28.0,0.0,0.0,,11.0
AFR,CAF,2018-11-26,2018,48,18.0,0.0,0.0,,9.0
AFR,CAF,2018-12-03,2018,49,26.0,0.0,0.0,,7.0
AFR,CAF,2018-12-10,2018,50,62.0,0.0,0.0,,16.0
AFR,CAF,2018-12-17,2018,51,30.0,0.0,0.0,,2.0
AFR,CAF,2018-12-24,2018,52,47.0,0.0,0.0,,4.0
AFR,CAF,2018-12-31,2019,1,28.0,0.0,1.0,1.0,2.0
AFR,CAF,2019-01-07,2019,2,18.0,0.0,0.0,,0.0
AFR,CAF,2019-01-14,2019,3,18.0,0.0,0.0,,2.0
AFR,CAF,2019-01-21,2019,4,31.0,0.0,0.0,,1.0
AFR,CAF,2019-01-28,2019,5,19.0,0.0,0.0,,1.0
AFR,CAF,2019-02-04,2019,6,38.0,0.0,0.0,,1.0
AFR,CAF,2019-02-11,2019,7,10.0,0.0,0.0,,1.0
AFR,CAF,2019-02-18,2019,8,47.0,0.0,0.0,,0.0
AFR,CAF,2019-02-25,2019,9,22.0,0.0,0.0,,0.0
AFR,CAF,2019-03-04,2019,10,29.0,0.0,0.0,,0.0
AFR,CAF,2019-03-11,2019,11,25.0,0.0,0.0,,0.0
AFR,CAF,2019-03-18,2019,12,27.0,0.0,0.0,,0.0
AFR,CAF,2019-03-25,2019,13,32.0,0.0,0.0,,0.0
AFR,CAF,2019-04-01,2019,14,0.0,0.0,0.0,,0.0
AFR,CAF,2019-04-08,2019,15,13.0,0.0,0.0,,0.0
AFR,CAF,2019-04-15,2019,16,11.0,0.0,0.0,,0.0
AFR,CAF,2019-04-22,2019,17,34.0,0.0,0.0,,0.0
AFR,CAF,2019-04-29,2019,18,12.0,0.0,0.0,,0.0
AFR,CAF,2019-05-06,2019,19,24.0,0.0,0.0,,0.0
AFR,CAF,2019-05-13,2019,20,25.0,0.0,0.0,,0.0
AFR,CAF,2019-05-20,2019,21,29.0,0.0,0.0,,0.0
AFR,CAF,2019-05-27,2019,22,41.0,0.0,0.0,,0.0
AFR,CAF,2019-06-03,2019,23,16.0,0.0,0.0,,1.0
AFR,CAF,2019-06-10,2019,24,42.0,0.0,0.0,,0.0
AFR,CAF,2019-06-17,2019,25,36.0,0.0,0.0,,2.0
AFR,CAF,2019-06-24,2019,26,41.0,0.0,0.0,,0.0
AFR,CAF,2019-07-01,2019,27,21.0,0.0,0.0,,1.0
AFR,CAF,2019-07-08,2019,28,55.0,0.0,0.0,,4.0
AFR,CAF,2019-07-15,2019,29,32.0,0.0,0.0,,2.0
AFR,CAF,2019-07-22,2019,30,35.0,0.0,0.0,,0.0
AFR,CAF,2019-07-29,2019,31,20.0,0.0,0.0,,2.0
AFR,CAF,2019-08-05,2019,32,29.0,0.0,6.0,6.0,5.0
AFR,CAF,2019-08-12,2019,33,52.0,0.0,9.0,9.0,5.0
AFR,CAF,2019-08-19,2019,34,27.0,0.0,10.0,10.0,5.0
AFR,CAF,2019-08-26,2019,35,40.0,4.0,7.0,11.0,1.0
